event_uuid,Date,Event_Year,Event,Discipline,Competition,Competitor,Birth_Year,Club,Country,Stage,Rank,Total,Mark,Elements,Execution,T,H,D,athlete_number,routine_number,bonus,penalty,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,l,a,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,rules,is_complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Zeline Emilie Lea Olesen,2013,Strib Udspring & Trampolin,DEN,Qualification_2,7,72,37.2,10,14.1,11,9.8,2.3,1,2,0,0,8,5,6,7,9,3,4,5,5,7,0,0,1250,1160,1100,1070,975,1055,1225,1125,1095,945,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Esther Holritzer,2012,KTK,DEN,Qualification_1,5,74.38,35.67,10,14.6,12.07,9,0,1,1,0,0,6,6,8,6,3,4,4,4,3,6,4,0,1250,1260,1210,1155,1195,1290,1195,1150,1215,1150,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Esther Holritzer,2012,KTK,DEN,Qualification_2,5,74.38,38.71,10,13.8,11.71,9.1,4.1,1,2,0,0,5,7,4,7,6,7,8,5,7,4,2,0,1225,1200,1220,1170,1180,1145,1110,1135,1200,1125,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Maria Pace Bjørnsen,2012,Roskilde Gymnastikforening,DEN,Final,5,38.055,38.055,10,14.5,11.355,9.9,2.3,1,1,0,0,9,4,4,6,6,3,4,6,5,6,2,0,1290,1170,1150,1165,1120,1100,1195,1095,1060,1010,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Grace Matembele-Lyon,2013,KTK,DEN,Final,1,41.26,41.26,10,14.7,12.56,9.6,4.4,1,1,0,0,3,7,4,6,7,6,5,4,4,5,2,0,1370,1275,1260,1255,1245,1260,1225,1235,1230,1205,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Sofia Bjerring Romme,2012,Roskilde Gymnastikforening,DEN,Qualification_1,6,72.635,35.435,10,14,11.935,9.5,0,1,1,0,0,8,6,5,5,10,6,4,4,4,8,0,0,1285,1205,1150,1185,1160,1180,1265,1180,1175,1150,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Sofia Bjerring Romme,2012,Roskilde Gymnastikforening,DEN,Qualification_2,6,72.635,37.2,10,13.5,11.5,9.9,2.3,1,2,0,0,7,6,5,8,10,5,5,5,6,8,0,0,1270,1195,1120,1120,1085,1095,1240,1150,1125,1100,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Maria Pace Bjørnsen,2012,Roskilde Gymnastikforening,DEN,Qualification_1,8,71.415,34.46,10,13.3,11.36,9.8,0,1,1,0,0,9,6,6,8,7,6,4,6,6,7,2,0,1280,1155,1090,1120,1100,1135,1225,1105,1090,1060,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Maria Pace Bjørnsen,2012,Roskilde Gymnastikforening,DEN,Qualification_2,8,71.415,36.955,10,14,11.355,9.3,2.3,1,2,0,0,9,4,4,6,8,5,5,4,6,7,2,0,1325,1200,1155,1120,1090,1140,1200,1065,1045,1015,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Smilla Vinding Beck,2012,KTK,DEN,Final,8,20.09,20.09,5,6.7,6.19,4.3,2.9,1,1,0,0,4,5,8,8,8,0,0,0,0,0,0,0,1275,1235,1240,1235,1205,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Smilla Vinding Beck,2012,KTK,DEN,Qualification_1,4,76.775,37.155,10,15,12.555,9.6,0,1,1,0,0,6,2,4,5,5,4,6,4,5,7,2,0,1300,1320,1235,1220,1255,1375,1255,1235,1255,1105,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Smilla Vinding Beck,2012,KTK,DEN,Qualification_2,4,76.775,39.62,10,13.2,11.92,9.6,4.9,1,2,0,0,8,8,8,7,7,7,6,6,5,6,0,0,1275,1175,1185,1175,1185,1185,1295,1210,1160,1075,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Zeline Emilie Lea Olesen,2013,Strib Udspring & Trampolin,DEN,Final,6,37.38,37.38,10,14,11.18,9.9,2.3,1,1,0,0,9,4,5,7,9,5,6,4,4,7,0,0,1260,1180,1100,1050,970,1075,1275,1180,1130,960,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Alina Duus-Lund,2012,Roskilde Gymnastikforening,DEN,Qualification_1,13,55.16,20.28,6,7.8,6.58,5.9,0,1,1,0,0,9,6,4,8,6,9,0,0,0,0,0,0,1195,1110,1080,1090,1095,1010,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Alina Duus-Lund,2012,Roskilde Gymnastikforening,DEN,Qualification_2,13,55.16,34.88,10,12.5,10.38,9.8,2.2,1,2,0,0,9,6,6,8,6,8,5,6,6,9,6,0,1205,1115,1075,1080,1070,1005,1060,970,940,860,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Norah Marie Bason,2013,KTK,DEN,Final,2,40.68,40.68,10,14.3,12.88,9.6,3.9,1,1,0,0,4,5,4,6,8,7,6,4,7,6,0,0,1460,1340,1300,1300,1275,1270,1235,1275,1260,1165,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Isabella Valentina Arneborg,2012,Odense Gymnastik Forening,DEN,Qualification_1,10,70.49,33.805,10,12.9,11.005,9.9,0,1,1,0,0,8,7,7,9,10,6,6,6,4,8,0,0,1205,1095,995,1045,1070,1105,1210,1100,1090,1090,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Isabella Valentina Arneborg,2012,Odense Gymnastik Forening,DEN,Qualification_2,10,70.49,36.685,10,13.3,11.185,9.9,2.3,1,2,0,0,8,5,4,8,10,5,5,6,5,8,3,0,1200,1110,1055,1090,1100,1130,1210,1115,1080,1095,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Maya Andrea Devenny,2012,Strib Udspring & Trampolin,DEN,Final,3,40.125,40.125,10,13.1,11.325,9.8,5.9,1,1,0,0,8,6,7,8,8,7,7,5,6,5,2,0,1240,1230,1165,1185,1190,1145,1080,1040,1070,980,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Cecilie Lind,2012,Greve Gymnastik og Trampolin,DEN,Qualification_1,11,68.985,33.25,10,12.5,10.75,10,0,1,1,0,0,8,6,6,9,10,7,6,6,6,9,2,0,1235,1055,945,1000,1065,1130,1195,1100,1035,990,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Dame D Individuel,Cecilie Lind,2012,Greve Gymnastik og Trampolin,DEN,Qualification_2,11,68.985,35.735,10,12.4,11.435,9.8,2.1,1,2,0,0,8,7,8,8,10,8,6,6,6,8,1,0,1305,1185,1110,1140,1120,1160,1230,1105,1050,1030,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Aksel Bromand Koldkjær,2005,Springteam Nordjylland,DEN,Qualification_1,4,53.505,11.53,2,2.9,3.43,1.7,3.5,1,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1725,1705,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Aksel Bromand Koldkjær,2005,Springteam Nordjylland,DEN,Qualification_2,4,53.505,53.505,10,14.5,15.805,8.8,14.4,1,2,0,0,4,5,5,6,5,6,4,4,5,7,4,0,1710,1665,1645,1630,1590,1575,1525,1540,1505,1420,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Mathias Gemynthe,2007,Greve Gymnastik og Trampolin,DEN,Final,5,51.495,51.495,10,14.6,15.395,8.8,12.7,1,1,0,0,5,4,6,4,5,6,6,4,4,8,2,0,1685,1630,1570,1545,1535,1540,1515,1490,1495,1390,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Aksel Bromand Koldkjær,2005,Springteam Nordjylland,DEN,Final,2,55.54,55.54,10,15.2,15.94,9.3,15.1,1,1,0,0,4,4,6,4,5,6,5,4,4,6,0,0,1745,1650,1630,1630,1580,1540,1550,1575,1545,1495,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Ryan Fredensborg Møller,2007,Odense Gymnastik Forening,DEN,Qualification_1,5,50.905,49.525,10,14.5,15.525,9.2,10.3,1,1,0,0,5,4,5,4,5,4,6,6,6,8,2,0,1630,1615,1545,1580,1585,1560,1525,1525,1525,1435,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Ryan Fredensborg Møller,2007,Odense Gymnastik Forening,DEN,Qualification_2,5,50.905,50.905,10,15.6,15.405,9.4,10.5,1,2,0,0,6,2,4,4,4,3,5,5,4,6,1,0,1630,1600,1515,1570,1550,1570,1505,1540,1520,1405,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Mathias Gemynthe,2007,Greve Gymnastik og Trampolin,DEN,Qualification_1,6,50.65,29.8,6,8.1,9.3,5.4,7,1,1,0,0,6,5,6,8,6,8,0,0,0,0,0,0,1715,1675,1550,1520,1395,1445,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Mathias Gemynthe,2007,Greve Gymnastik og Trampolin,DEN,Qualification_2,6,50.65,50.65,10,13.8,15.15,9,12.7,1,2,0,0,6,4,6,5,6,7,6,5,7,8,2,0,1695,1665,1540,1530,1505,1425,1440,1475,1470,1405,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Ryan Fredensborg Møller,2007,Odense Gymnastik Forening,DEN,Final,6,10.325,10.325,2,3.3,3.225,1.9,1.9,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1625,1600,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Benjamin Kjær,1998,Haslev TT,DEN,Qualification_1,1,56.53,56.53,10,15.1,16.43,9.2,15.8,1,1,0,0,4,6,4,5,4,4,5,4,4,6,3,0,1740,1710,1670,1635,1650,1660,1620,1615,1605,1525,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Benjamin Kjær,1998,Haslev TT,DEN,Qualification_2,1,56.53,56.135,10,15.4,16.435,9,15.3,1,2,0,0,5,2,4,4,6,4,4,6,4,6,1,0,1760,1750,1650,1635,1645,1610,1595,1610,1625,1555,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Valdemar Risak Johansen,2004,IK Skovbakken - Trampolin,DEN,Final,3,55.46,55.46,10,14.1,16.46,9,15.9,1,1,0,0,5,7,7,6,8,3,6,6,4,6,1,0,1720,1695,1655,1635,1645,1685,1635,1605,1635,1550,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Benjamin Kjær,1998,Haslev TT,DEN,Final,1,56.16,56.16,10,14.5,16.06,8.9,16.7,1,1,0,0,4,6,6,5,6,6,5,4,4,7,2,0,1750,1690,1620,1600,1585,1610,1590,1575,1585,1455,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Valdemar Risak Johansen,2004,IK Skovbakken - Trampolin,DEN,Qualification_1,2,55.935,17.48,3,4.3,5.08,2.4,5.7,1,1,0,0,4,7,6,0,0,0,0,0,0,0,0,0,1720,1695,1665,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Valdemar Risak Johansen,2004,IK Skovbakken - Trampolin,DEN,Qualification_2,2,55.935,55.935,10,14.7,16.335,9,15.9,1,2,0,0,4,6,5,5,8,4,6,5,4,6,0,0,1700,1715,1705,1665,1645,1595,1580,1585,1615,1530,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Kristoffer Klingenbjerg,2000,Odense Gymnastik Forening,DEN,Qualification_1,3,55.315,55.315,10,15.2,16.215,9.4,14.5,1,1,0,0,4,4,6,5,6,4,4,4,4,5,2,0,1790,1710,1620,1635,1580,1600,1585,1590,1590,1515,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Kristoffer Klingenbjerg,2000,Odense Gymnastik Forening,DEN,Qualification_2,3,55.315,50.19,9,14.4,14.59,8.4,12.8,1,2,0,0,4,4,5,4,5,3,4,3,4,0,0,0,1725,1620,1605,1635,1600,1590,1590,1605,1620,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Kristoffer Klingenbjerg,2000,Odense Gymnastik Forening,DEN,Final,4,55.445,55.445,10,15.5,16.245,9.2,14.5,1,1,0,0,4,4,6,4,6,4,4,3,3,4,3,0,1785,1730,1640,1625,1595,1575,1570,1590,1605,1530,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Rasmus Bønnerup Søgaard Hansen,2008,Roskilde Gymnastikforening,DEN,Qualification_1,7,50.445,50.445,10,13.8,15.345,9.1,12.2,1,1,0,0,6,5,7,7,6,5,6,4,6,7,3,0,1680,1670,1585,1515,1545,1545,1445,1490,1475,1395,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Rasmus Bønnerup Søgaard Hansen,2008,Roskilde Gymnastikforening,DEN,Qualification_2,7,50.445,40.855,8,11.1,12.355,7.3,10.1,1,2,0,0,6,6,5,7,6,6,5,8,0,0,0,0,1675,1675,1620,1565,1550,1545,1365,1360,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Peter Krogh Grande,2008,Springteam Nordjylland,DEN,Qualification_1,9,44.665,19.87,4,5.7,5.97,3.7,4.5,1,1,0,0,6,5,5,7,0,0,0,0,0,0,0,0,1535,1525,1475,1435,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Peter Krogh Grande,2008,Springteam Nordjylland,DEN,Qualification_2,9,44.665,44.665,10,12.9,13.965,9.1,8.7,1,2,0,0,6,6,8,8,8,6,6,6,6,8,3,0,1540,1505,1405,1350,1255,1350,1395,1440,1420,1305,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Rasmus Krogh Grande,2008,Springteam Nordjylland,DEN,Qualification_1,8,50.25,50.25,10,13,15.55,9,12.7,1,1,0,0,6,5,7,8,8,6,6,6,8,8,2,0,1790,1780,1650,1590,1450,1480,1485,1440,1445,1440,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre A Individuel,Rasmus Krogh Grande,2008,Springteam Nordjylland,DEN,Qualification_2,8,50.25,5.465,1,1.2,1.665,0.9,1.7,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Sigurd Ekelund,2010,KTK,DEN,Final,3,47.845,47.845,10,15.3,14.145,9.8,8.6,1,1,0,0,6,3,3,3,4,5,6,5,6,6,0,0,1450,1425,1380,1425,1430,1440,1380,1390,1410,1415,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Victor Blunch Olsen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,7,68.205,42.1,10,16.4,16.2,9.5,0,1,1,0,0,4,4,4,3,3,3,4,3,3,3,2,0,1760,1610,1610,1595,1630,1610,1620,1600,1620,1545,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Victor Blunch Olsen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,7,68.205,26.105,5,6.8,7.705,4.9,6.7,1,2,0,0,6,6,6,6,8,0,0,0,0,0,0,0,1535,1555,1540,1545,1530,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Alfred Hjelm Madsen,2010,Greve Gymnastik og Trampolin,DEN,Final,5,46.31,46.31,10,12.6,13.91,8.9,10.9,1,1,0,0,4,4,8,6,8,8,9,7,6,10,4,0,1520,1445,1360,1420,1340,1375,1400,1370,1385,1295,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Tobias Thrane,2010,Odense Gymnastik Forening,DEN,Qualification_1,6,80.755,36.925,10,13.4,14.025,9.5,0,1,1,0,0,5,8,8,7,7,6,8,6,6,5,0,0,1400,1425,1425,1440,1430,1420,1375,1375,1410,1325,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Tobias Thrane,2010,Odense Gymnastik Forening,DEN,Qualification_2,6,80.755,43.83,10,12.2,13.53,9.5,8.6,1,2,0,0,6,6,6,8,8,10,8,8,8,8,2,0,1445,1455,1345,1335,1280,1305,1270,1340,1390,1365,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Anton Bjerkesmoen,2010,Haslev TT,DEN,Qualification_1,9,62.8,39.13,10,16.2,13.73,9.2,0,1,1,0,0,5,4,4,4,5,3,3,4,2,4,0,0,1450,1395,1335,1350,1335,1480,1365,1355,1350,1315,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Anton Bjerkesmoen,2010,Haslev TT,DEN,Qualification_2,9,62.8,23.67,5,6.9,6.87,4.5,5.4,1,2,0,0,7,4,6,6,8,0,0,0,0,0,0,0,1455,1410,1340,1385,1280,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Tobias Thrane,2010,Odense Gymnastik Forening,DEN,Final,6,45.135,45.135,10,12.8,13.935,9.8,8.6,1,1,0,0,5,4,6,7,8,8,8,7,8,9,2,0,1445,1485,1415,1400,1335,1325,1320,1390,1410,1410,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Karl Weinkouff Sørensen,2010,Springteam Nordjylland,DEN,Qualification_1,8,65.655,36.765,10,14.8,14.665,9.3,0,1,1,0,0,2,2,2,4,6,9,9,7,5,4,2,0,1720,1555,1510,1515,1430,1335,1300,1390,1475,1435,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Karl Weinkouff Sørensen,2010,Springteam Nordjylland,DEN,Qualification_2,8,65.655,28.89,6,8.1,8.59,5.3,6.9,1,2,0,0,5,5,8,8,6,7,0,0,0,0,0,0,1585,1580,1365,1355,1370,1335,NA,NA,NA,NA,TRA FIG 2022,Incomplete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Linus Scott Pedersen,2009,Greve Gymnastik og Trampolin,DEN,Final,4,47.06,47.06,10,13.1,13.86,9.2,10.9,1,1,0,0,4,8,8,7,8,10,6,5,5,8,0,0,1585,1500,1390,1310,1280,1280,1340,1420,1405,1350,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Linus Scott Pedersen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,3,91.44,41.87,10,17,15.07,9.8,0,1,1,0,0,2,2,2,2,4,4,3,3,3,3,2,0,1725,1525,1440,1470,1475,1480,1505,1505,1500,1445,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Linus Scott Pedersen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,3,91.44,49.57,10,14.3,14.37,9.3,11.6,1,2,0,0,5,4,6,7,7,8,4,4,4,8,0,0,1555,1475,1435,1400,1400,1405,1445,1450,1425,1380,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Oliver T. Dalsten,2010,Haslev TT,DEN,Final,1,51.975,51.975,10,16.2,14.375,9.4,12,1,1,0,0,3,2,4,3,4,4,4,4,4,6,0,0,1615,1555,1450,1450,1415,1430,1395,1365,1355,1345,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Alfred Hjelm Madsen,2010,Greve Gymnastik og Trampolin,DEN,Qualification_1,4,89.84,40.975,10,16.9,14.775,9.3,0,1,1,0,0,2,2,0,2,3,4,2,4,3,4,5,0,1645,1510,1450,1470,1460,1450,1480,1455,1470,1385,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Alfred Hjelm Madsen,2010,Greve Gymnastik og Trampolin,DEN,Qualification_2,4,89.84,48.865,10,14.8,13.865,9.3,10.9,1,2,0,0,4,4,4,6,6,5,4,4,4,8,3,0,1500,1415,1380,1380,1375,1310,1355,1370,1435,1345,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Storm Skotte Højlo,2008,KTK,DEN,Final,2,49.155,49.155,10,15.6,14.255,9.4,9.9,1,1,0,0,5,4,4,4,6,3,3,5,6,4,0,0,1490,1485,1390,1405,1435,1460,1465,1465,1395,1265,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Oliver T. Dalsten,2010,Haslev TT,DEN,Qualification_1,1,92.855,41.98,10,17.7,14.88,9.4,0,1,1,0,0,1,2,3,2,3,3,2,2,3,2,0,0,1690,1560,1450,1475,1470,1465,1475,1460,1420,1415,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Oliver T. Dalsten,2010,Haslev TT,DEN,Qualification_2,1,92.855,50.875,10,16.3,14.275,9.3,11,1,2,0,0,3,3,2,4,4,3,4,4,4,6,0,0,1565,1515,1470,1390,1390,1385,1345,1395,1435,1385,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Sigurd Ekelund,2010,KTK,DEN,Qualification_1,5,83.82,39.445,10,15.4,14.845,9.2,0,1,1,0,0,3,3,4,4,5,4,6,6,5,4,2,0,1660,1535,1445,1470,1475,1440,1460,1460,1500,1400,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Sigurd Ekelund,2010,KTK,DEN,Qualification_2,5,83.82,44.375,10,13.5,13.475,8.8,8.6,1,2,0,0,4,8,9,6,6,6,5,5,6,6,4,0,1455,1315,1255,1280,1335,1400,1345,1335,1385,1370,TRA FIG 2022,Complete
9ded7bdc-ed43-4777-7b5d-7a248c66bf12,2025-04-27,2025,DanCup2 - 2025,TRA,Herre B Individuel,Storm Skotte Højlo,2008,KTK,DEN,Qualification_1,2,91.71,41.57,10,17,15.37,9.2,0,1,1,0,0,2,4,3,2,3,0,3,4,4,5,0,0,1565,1540,1540,1540,1515,1520,1525,1525,1590,1510,TRA FIG 2022,Complete
